brand,model,year,price,mileage,exterior_color,interior_color,fuel_type,engine,transmission,city_mpg,hwy_mpg
Honda, Accord Sport,2017,18998,58647,White,Black,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,23,32
Honda, Civic EX,2016,16998,66828,Black,Black,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,31,41
Honda, Civic LX,2014,13998,71343,Silver,Black / Red,Gasoline,1.8L I4 16V MPFI SOHC,Automatic CVT,28,36
Honda, Accord EX-L,2013,14998,83140,Black,Parchment,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,27,36
Honda, Civic EX-L,2013,12599,115440,Silver,Gray,Gasoline,1.8L I4 16V MPFI SOHC,5-Speed Automatic,28,39
Honda, Accord LX,2017,12495,83665,,tan,Gasoline,2.4L I4,CVT,23,32
Honda, Civic LX,2010,8795,55628,Alabaster Silver Metallic,Gray,Gasoline,1.8L I4 16V MPFI SOHC,5-Speed Automatic,26,34
Honda, Civic Touring,2018,25790,1501,Crystal Black Pearl,Black,Gasoline,,Continuously Variable Transmission,32,42
Honda, Civic Touring,2018,25790,1554,White Orchid Pearl,Black,Gasoline,,Continuously Variable Transmission,32,42
Honda, Accord Sport,2017,18999,14048,Modern Steel Metallic,Black,Gasoline,,Continuously Variable Transmission,23,32
Honda, Accord Sport,2018,18088,16018,San Marino Red,Black,Gasoline,,Continuously Variable Transmission,26,35
Honda, Accord Sport,2018,24410,17220,Crystal Black Pearl,Black,Gasoline,,Continuously Variable Transmission,26,35
Honda, Accord LX,2018,19999,21623,Crystal Black Pearl,Black,Gasoline,,Continuously Variable Transmission,30,38
Honda, Civic LX w/ ,2016,15999,23349,Taffeta White,Ivory,Gasoline,,Continuously Variable Transmission,,
Honda, Accord EX,2017,19999,24046,Crystal Black Pearl,Black,Gasoline,,Continuously Variable Transmission,,
Honda, Civic EX,2018,21026,25717,White Orchid Pearl,Ivory,Gasoline,,Continuously Variable Transmission,31,40
Honda, Civic LX,2018,18494,27233,Lunar Silver Metallic,Black,Gasoline,,Continuously Variable Transmission,28,40
Honda, Civic LX,2018,18221,27900,Lunar Silver Metallic,Black,Gasoline,,Continuously Variable Transmission,28,40
Honda, Civic LX,2016,13599,35889,Rallye Red,Black,Gasoline,,Continuously Variable Transmission,27,40
Honda, Accord Sport,2017,19718,35925,Crystal Black Pearl,Black,Gasoline,,Continuously Variable Transmission,23,32
Honda, Civic LX,2016,16276,36325,Modern Steel Metallic,Black,Gasoline,,Continuously Variable Transmission,27,40
Honda, Accord Sport,2016,17999,39292,Basque Red Pearl Ii,Black,Gasoline,,Continuously Variable Transmission,23,34
Honda, Accord Sport,2016,16499,40718,Basque Red Pearl Ii,Black,Gasoline,,Continuously Variable Transmission,23,34
Honda, Civic LX,2016,13750,59416,Gray,Black/Gray,Gasoline,2.0L I4 DOHC 16V i-VTEC,CVT,27,40
Honda, Accord EX-L,2016,18788,23950,Basque Red Pearl Red,Beige,Gasoline,2.4L 4 Cyl.,Continuously Variable Trans,27,37
Honda, Accord LX,2018,21900,1133,Modern Steel Metallic,Gray,Gasoline,1.5T I4 DOHC 16V Turbocharged VTEC,CVT,30,38
Honda, Civic EX,2017,17868,18229,Gray,Black,Gasoline,2.0L I4 DOHC 16V i-VTEC,CVT,31,40
Honda, Accord Sport,2017,19688,24236,White,Black,Gasoline,2.4L I4 DOHC i-VTEC 16V,CVT,23,32
Honda, Accord Sport,2018,21868,32346,Silver,,Gasoline,1.5T I4 DOHC 16V Turbocharged VTEC,CVT,26,35
Honda, Accord EX,2017,19480,30861,White,,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,,
Honda, Civic LX,2016,17450,15419,Silver,,Gasoline,Regular Unleaded I-4 2.0 L/122,CVT w/OD,27,40
Honda, Civic EX-T,2017,19950,22741,White Orchid Pearl,Black,Gasoline,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,CVT w/OD,31,42
Honda, Accord LX,2016,16950,25387,Champagne Frost Pearl,Ivory,Gasoline,Regular Unleaded I-4 2.4 L/144,CVT w/OD,23,34
Honda, Civic LX,2016,15250,27950,Crystal Black Pearl,Black,Gasoline,Regular Unleaded I-4 2.0 L/122,CVT w/OD,27,40
Honda, Accord LX,2016,16750,31278,White Orchid Pearl,Ivory,Gasoline,Regular Unleaded I-4 2.4 L/144,CVT w/OD,23,34
Honda, Civic EX,2017,17250,32082,Modern Steel Metallic,Black,Gasoline,Regular Unleaded I-4 2.0 L/122,CVT w/OD,31,40
Honda, Accord LX,2017,16590,32213,Crystal Black Pearl,Ivory,Gasoline,Regular Unleaded I-4 2.4 L/144,CVT w/OD,23,32
Honda, Accord Sport SE,2017,21550,33564,White Orchid Pearl,Black,Gasoline,Regular Unleaded I-4 2.4 L/144,CVT w/OD,,
Honda, Civic LX,2016,15250,33632,Modern Steel Metallic,,Gasoline,Regular Unleaded I-4 2.0 L/122,CVT w/OD,27,40
Honda, Civic LX,2017,15950,33648,Cosmic Blue Metallic,Gray,Gasoline,Regular Unleaded I-4 2.0 L/122,CVT w/OD,28,40
Honda, Accord Sport,2017,20595,33659,White Orchid Pearl,Black,Gasoline,Regular Unleaded I-4 2.4 L/144,CVT w/OD,23,32
Honda, Civic LX,2016,15250,36051,Aegean Blue Metallic,Black,Gasoline,Regular Unleaded I-4 2.0 L/122,CVT w/OD,27,40
Honda, Civic EX,2016,16950,37380,Lunar Silver Metallic,Black,Gasoline,Regular Unleaded I-4 2.0 L/122,CVT w/OD,31,41
Honda, Civic EX,2017,17250,38413,Modern Steel Metallic,Black,Gasoline,Regular Unleaded I-4 2.0 L/122,CVT w/OD,31,40
Honda, Accord LX,2016,16550,41305,White Orchid Pearl,Ivory,Gasoline,Regular Unleaded I-4 2.4 L/144,CVT w/OD,23,34
Honda, Accord EX,2017,18750,44287,Crystal Black Pearl,Black,Gasoline,Regular Unleaded I-4 2.4 L/144,CVT w/OD,,
Honda, Accord Sport,2017,17980,47411,Obsidian Blue Pearl,Black,Gasoline,Regular Unleaded I-4 2.4 L/144,CVT w/OD,23,32
Honda, Accord LX,2017,15950,48344,Modern Steel Metallic,Black,Gasoline,Regular Unleaded I-4 2.4 L/144,CVT w/OD,23,32
Honda, Civic LX,2016,15950,50875,Modern Steel Metallic,,Gasoline,Regular Unleaded I-4 2.0 L/122,CVT w/OD,27,40
Honda, Accord Sport,2017,21000,26620,Silver,Black,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,23,32
Honda, Civic LX,2017,17000,26955,Black,Black,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,28,40
Honda, Accord LX,2015,16000,39750,Black,Black,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,24,34
Honda, Civic EX,2019,23900,7,Crystal Black Pearl,Gray,Gasoline,1.5L I-4 DI DOHC Turbocharged,CVT,32,42
Honda, Civic EX-L,2019,24900,17,Platinum White Pearl,Black,Gasoline,1.5L I-4 DI DOHC Turbocharged,CVT,32,42
